0.0,0.0,0.0,0.0
0.001,0.007995999999999892,0.0,0.0
0.002,0.015983999999999998,0.0,0.0
0.003,0.023963999999999874,0.0,0.0
0.004,0.031935999999999964,0.0,0.0
0.005,0.039899999999999824,0.0,0.0
0.006,0.0478559999999999,0.0,0.0
0.007,0.05580400000000019,0.0,0.0
0.008,0.06374400000000024,0.0,0.0
0.009,0.07167600000000007,0.0,0.0
0.01,0.07960000000000012,0.0,0.0
0.011,0.08751599999999993,0.0,0.0
0.012,0.09542399999999995,0.0,0.0
0.013,0.1033240000000002,0.0,0.0
0.014,0.1112160000000002,0.0,0.0
0.015,0.11909999999999998,0.0,0.0
0.016,0.12697599999999998,0.0,0.0
0.017,0.13484400000000019,0.0,0.0
0.018,0.14270400000000016,0.0,0.0
0.019,0.1505559999999999,0.0,0.0
0.02,0.15840000000000032,0.0,0.0
0.021,0.16623600000000005,0.0,0.0
0.022,0.174064,0.0,0.0
0.023,0.18188400000000016,0.0,0.0
0.024,0.1896960000000001,0.0,0.0
0.025,0.19750000000000023,0.0,0.0
0.026,0.20529600000000015,0.0,0.0
0.027,0.21308400000000027,0.0,0.0
0.028,0.22086400000000017,0.0,0.0
0.029,0.22863600000000028,0.0,0.0
0.03,0.23640000000000017,0.0,0.0
0.031,0.24415600000000026,0.0,0.0
0.032,0.25190400000000013,0.0,0.0
0.033,0.2596440000000002,0.0,0.0
0.034,0.26737600000000006,0.0,0.0
0.035,0.2751000000000001,0.0,0.0
0.036,0.2828160000000004,0.0,0.0
0.037,0.29052400000000045,0.0,0.0
0.038,0.29822400000000027,0.0,0.0
0.039,0.3059160000000003,0.0,0.0
0.04,0.3136000000000001,0.0,0.0
0.041,0.3212760000000001,0.0,0.0
0.042,0.32894400000000035,0.0,0.0
0.043,0.33660400000000035,0.0,0.0
0.044,0.3442560000000001,0.0,0.0
0.045,0.3519000000000001,0.0,0.0
0.046,0.3595360000000003,0.0,0.0
0.047,0.36716400000000027,0.0,0.0
0.048,0.37478400000000045,0.0,0.0
0.049,0.3823960000000004,0.0,0.0
0.05,0.3900000000000001,0.0,0.0
0.051,0.3975960000000005,0.0,0.0
0.052,0.4051840000000002,0.0,0.0
0.053,0.4127640000000006,0.0,0.0
0.054,0.42033600000000026,0.0,0.0
0.055,0.42790000000000017,0.0,0.0
0.056,0.4354560000000003,0.0,0.0
0.057,0.4430040000000002,0.0,0.0
0.058,0.4505440000000003,0.0,0.0
0.059,0.4580759999999997,0.0,0.0
0.06,0.46560000000000024,0.0,0.0
0.061,0.47311599999999965,0.0,0.0
0.062,0.4806240000000006,0.0,0.0
0.063,0.48812399999999956,0.0,0.0
0.064,0.4956160000000005,0.0,0.0
0.065,0.5030999999999994,0.0,0.0
0.066,0.5105760000000004,0.0,0.0
0.067,0.5180439999999997,0.0,0.0
0.068,0.5255040000000006,0.0,0.0
0.069,0.5329559999999995,0.0,0.0
0.07,0.5404000000000004,0.0,0.0
0.071,0.5478359999999998,0.0,0.0
0.072,0.5552639999999998,0.0,0.0
0.073,0.5626839999999995,0.0,0.0
0.074,0.5700959999999995,0.0,0.0
0.075,0.5774999999999997,0.0,0.0
0.076,0.5848959999999996,0.0,0.0
0.077,0.5922839999999998,0.0,0.0
0.078,0.5996639999999998,0.0,0.0
0.079,0.6070359999999999,0.0,0.0
0.08,0.6143999999999998,0.0,0.0
0.081,0.6217559999999995,0.0,0.0
0.082,0.6291039999999999,0.0,0.0
0.083,0.6364439999999996,0.0,0.0
0.084,0.6437759999999999,0.0,0.0
0.085,0.6510999999999996,0.0,0.0
0.086,0.6584159999999999,0.0,0.0
0.087,0.6657239999999995,0.0,0.0
0.088,0.6730239999999998,0.0,0.0
0.089,0.6803159999999999,0.0,0.0
0.09,0.6875999999999998,0.0,0.0
0.091,0.6948759999999998,0.0,0.0
0.092,0.7021439999999997,0.0,0.0
0.093,0.7094039999999997,0.0,0.0
0.094,0.716656,0.0,0.0
0.095,0.7239,0.0,0.0
0.096,0.7311359999999998,0.0,0.0
0.097,0.7383639999999998,0.0,0.0
0.098,0.745584,0.0,0.0
0.099,0.752796,0.0,0.0
0.1,0.7599999999999998,0.0,0.0
0.101,0.7671959999999998,0.0,0.0
0.102,0.774384,0.0,0.0
0.103,0.7815639999999999,0.0,0.0
0.104,0.7887359999999997,0.0,0.0
0.105,0.7959,0.0,0.0
0.106,0.8030559999999998,0.0,0.0
0.107,0.8102039999999997,0.0,0.0
0.108,0.8173439999999998,0.0,0.0
0.109,0.8244759999999998,0.0,0.0
0.11,0.8315999999999999,0.0,0.0
0.111,0.8387159999999998,0.0,0.0
0.112,0.8458239999999999,0.0,0.0
0.113,0.8529239999999998,0.0,0.0
0.114,0.8600159999999999,0.0,0.0
0.115,0.8670999999999998,0.0,0.0
0.116,0.8741759999999998,0.0,0.0
0.117,0.8812440000000001,0.0,0.0
0.118,0.8883039999999998,0.0,0.0
0.119,0.895356,0.0,0.0
0.12,0.9024000000000001,0.0,0.0
0.121,0.9094359999999999,0.0,0.0
0.122,0.916464,0.0,0.0
0.123,0.9234840000000002,0.0,0.0
0.124,0.9304960000000002,0.0,0.0
0.125,0.9375,0.0,0.0
0.126,0.944496,0.0,0.0
0.127,0.9514840000000002,0.0,0.0
0.128,0.9584640000000002,0.0,0.0
0.129,0.965436,0.0,0.0
0.13,0.9723999999999999,0.0,0.0
0.131,0.9793560000000001,0.0,0.0
0.132,0.9863040000000001,0.0,0.0
0.133,0.9932440000000002,0.0,0.0
0.134,1.0001760000000002,0.0,0.0
